CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,euro_income,age,years_employed,pay_danger
1,0,1,1,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2,30420.0,56,22,-27.0
0,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,30420.0,31,9,-27.0
0,0,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,30420.0,32,4,-27.0
0,1,0,1,Working,Higher education,Married,With parents,1,1,0,3,31005.0,31,5,-27.0
1,1,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,31590.0,40,5,-27.0
1,1,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,32175.0,43,12,-27.0
1,0,1,0,Working,Secondary / secondary special,Widow,House / apartment,0,1,0,1,32175.0,59,1,-27.0
1,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,32175.0,43,8,-27.0
0,1,1,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,32175.0,32,4,-27.0
1,0,0,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,32760.0,57,0,-27.0
1,0,1,0,Commercial associate,Higher education,Separated,House / apartment,0,0,0,1,33345.0,53,2,-27.0
1,0,1,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,1,1,35100.0,52,8,-27.0
0,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,35100.0,50,20,-27.0
0,0,1,1,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,3,35100.0,46,1,-27.0
0,1,1,3,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,5,35100.0,33,3,-27.0
0,0,1,2,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,3,35100.0,31,11,-27.0
0,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,1,1,3,35100.0,47,0,-27.0
0,1,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,35100.0,29,1,-27.0
0,1,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,35100.0,29,1,-27.0
1,1,0,2,State servant,Higher education,Married,House / apartment,1,1,0,4,35100.0,43,20,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,35100.0,58,0,-27.0
1,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,35100.0,50,4,-27.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,35100.0,48,4,-27.0
1,1,1,0,Working,Higher education,Married,House / apartment,0,1,1,2,37440.0,39,8,-27.0
1,0,0,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,38025.0,51,29,-27.0
0,1,0,1,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,3,38025.0,28,10,-27.0
0,1,0,0,Working,Higher education,Married,House / apartment,0,0,0,2,38025.0,49,1,-27.0
0,1,0,0,Working,Incomplete higher,Civil marriage,House / apartment,0,1,1,2,39780.0,31,4,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,40950.0,55,0,-27.0
1,1,1,1,State servant,Higher education,Widow,House / apartment,0,1,1,2,40950.0,49,1,-27.0
1,1,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,2,40950.0,42,15,-27.0
1,1,1,1,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,3,40950.0,55,0,-27.0
1,1,0,1,Commercial associate,Higher education,Married,House / apartment,1,1,1,3,40950.0,30,5,-27.0
0,1,0,1,Commercial associate,Higher education,Married,With parents,1,1,0,3,40950.0,32,1,-27.0
0,1,0,0,Commercial associate,Higher education,Married,House / apartment,1,0,0,2,42412.5,32,0,-27.0
1,1,0,0,State servant,Higher education,Single / not married,House / apartment,0,0,0,1,44460.0,33,10,-27.0
0,1,0,0,Commercial associate,Secondary / secondary special,Separated,With parents,1,1,0,1,46800.0,28,1,-27.0
0,0,0,0,Commercial associate,Higher education,Married,House / apartment,0,1,0,2,46800.0,55,4,-27.0
1,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,46800.0,50,4,-27.0
0,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,2,46800.0,57,0,-27.0
0,1,0,0,Commercial associate,Higher education,Married,House / apartment,0,1,0,2,46800.0,39,12,-27.0
1,0,1,0,Pensioner,Higher education,Married,House / apartment,0,1,1,2,46800.0,55,0,-27.0
1,0,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3,46800.0,32,0,-27.0
0,1,0,2,Commercial associate,Higher education,Married,House / apartment,0,1,0,4,46800.0,32,0,-27.0
1,1,1,0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2,46858.5,51,23,-27.0
0,1,1,1,State servant,Higher education,Married,Office apartment,0,0,0,3,48555.0,35,3,-27.0
1,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,50895.0,46,19,-27.0
0,0,0,1,Working,Secondary / secondary special,Married,With parents,0,0,0,3,52650.0,34,3,-27.0
1,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,2,52650.0,47,13,-27.0
0,1,1,0,Working,Higher education,Married,House / apartment,1,1,1,2,52650.0,28,7,-27.0
0,1,1,0,State servant,Incomplete higher,Single / not married,Rented apartment,0,1,0,1,55575.0,32,8,-27.0
0,1,1,2,Working,Higher education,Married,House / apartment,1,1,0,4,58500.0,32,3,-27.0
0,0,1,0,Commercial associate,Higher education,Married,House / apartment,0,1,0,2,58500.0,52,5,-27.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,58500.0,51,1,-27.0
1,0,1,0,Commercial associate,Higher education,Married,House / apartment,0,1,1,2,64350.0,53,10,-27.0
0,0,1,1,Working,Incomplete higher,Married,House / apartment,1,1,0,3,73125.0,37,15,-27.0
1,1,0,0,Working,Higher education,Single / not married,House / apartment,1,1,1,1,84825.0,52,0,-27.0
0,1,1,2,Commercial associate,Higher education,Married,House / apartment,0,0,0,4,87750.0,36,8,-27.0
0,0,1,0,Pensioner,Lower secondary,Married,House / apartment,0,0,0,2,3919.5,65,0,-28.0
1,0,1,0,Pensioner,Higher education,Married,House / apartment,0,1,0,2,4972.5,64,0,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,5148.0,60,0,-28.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,6142.5,65,0,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,1,0,1,6435.0,61,0,-28.0
1,0,0,0,Working,Higher education,Married,House / apartment,1,0,0,2,7020.0,40,12,-28.0
1,0,1,2,Working,Secondary / secondary special,Married,House / apartment,1,1,0,4,7020.0,26,6,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,1,7605.0,68,0,-28.0
1,0,1,0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,1,8144.955,53,0,-28.0
1,0,0,0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,8190.0,40,5,-28.0
1,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,1,1,3,8775.0,31,4,-28.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,8775.0,50,9,-28.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,8775.0,50,9,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,8775.0,58,0,-28.0
0,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,8775.0,61,5,-28.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,8775.0,62,0,-28.0
1,0,1,3,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,5,8775.0,45,1,-28.0
0,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,8775.0,65,0,-28.0
1,0,0,0,Working,Secondary / secondary special,Married,With parents,1,1,0,2,8775.0,44,7,-28.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,9360.0,61,0,-28.0
1,0,0,0,Working,Higher education,Separated,Municipal apartment,0,1,0,1,9652.5,52,14,-28.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,63,0,-28.0
1,0,1,0,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,1,0,1,9945.0,55,32,-28.0
1,1,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,9945.0,56,0,-28.0
1,0,0,0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,9945.0,65,0,-28.0
1,0,0,1,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3,9945.0,27,2,-28.0
1,0,0,0,Working,Secondary / secondary special,Civil marriage,With parents,0,1,0,2,10530.0,32,7,-28.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,11700.0,58,0,-28.0
1,0,0,0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,11700.0,59,0,-28.0
1,0,0,0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,11700.0,59,0,-28.0
1,0,0,0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,11700.0,59,0,-28.0
1,1,1,2,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,4,11700.0,34,12,-28.0
1,1,1,2,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,4,11700.0,34,12,-28.0
1,0,1,0,Pensioner,Lower secondary,Married,House / apartment,0,1,0,2,11700.0,61,0,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,11700.0,63,0,-28.0
1,0,0,0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,1,11700.0,51,27,-28.0
1,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,11700.0,58,0,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,1,11700.0,60,0,-28.0
1,1,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,11700.0,38,6,-28.0
1,1,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,11700.0,38,6,-28.0
1,0,0,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,2,11700.0,38,19,-28.0
1,0,1,1,Working,Higher education,Married,With parents,0,0,0,3,11700.0,34,14,-28.0
0,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,1,2,11700.0,53,5,-28.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,11700.0,51,25,-28.0
0,0,1,2,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,4,11700.0,43,1,-28.0
1,0,0,0,Working,Higher education,Married,House / apartment,0,0,0,2,11700.0,33,4,-28.0
1,1,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,2,12460.5,51,18,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,12870.0,62,0,-28.0
1,0,0,2,State servant,Secondary / secondary special,Married,House / apartment,0,1,1,4,12870.0,39,12,-28.0
1,0,1,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,12870.0,48,13,-28.0
1,0,0,0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,14040.0,60,0,-28.0
0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,0,1,0,4,14625.0,35,0,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,59,0,-28.0
0,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,14625.0,38,10,-28.0
1,0,1,0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,14625.0,60,0,-28.0
0,1,1,1,Working,Secondary / secondary special,Married,House / apartment,1,0,1,3,14625.0,34,1,-28.0
0,1,1,1,Working,Secondary / secondary special,Married,House / apartment,1,0,1,3,14625.0,34,1,-28.0
1,0,0,0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,2,14625.0,27,6,-28.0
1,0,0,1,Commercial associate,Higher education,Separated,House / apartment,1,0,0,2,14625.0,40,7,-28.0
1,1,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,14625.0,33,1,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,14625.0,52,0,-28.0
0,0,1,0,Working,Higher education,Civil marriage,House / apartment,0,0,0,2,14625.0,54,15,-28.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,65,0,-28.0
1,0,1,1,Working,Higher education,Married,House / apartment,0,1,0,3,14625.0,24,4,-28.0
1,0,1,1,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,2,14625.0,51,7,-28.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,52,3,-28.0
1,0,1,0,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,1,14625.0,59,0,-28.0
1,1,0,0,Working,Higher education,Married,House / apartment,0,0,0,2,14625.0,32,5,-28.0
0,0,0,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,14625.0,39,4,-28.0
0,1,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,14625.0,35,4,-28.0
0,1,1,2,Working,Secondary / secondary special,Married,House / apartment,1,0,0,4,14625.0,27,5,-28.0
1,0,0,2,Working,Secondary / secondary special,Married,Municipal apartment,0,1,0,4,14625.0,34,1,-28.0
0,1,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,14625.0,35,2,-28.0
1,1,1,4,Working,Higher education,Married,House / apartment,0,0,0,6,14625.0,37,5,-28.0
1,0,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,15210.0,42,6,-28.0
0,1,0,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,1,1,15210.0,24,0,-28.0
1,0,1,0,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,1,15210.0,62,0,-28.0
1,0,1,0,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,1,15210.0,62,0,-28.0
0,0,0,0,Working,Higher education,Married,House / apartment,0,0,0,2,15795.0,26,8,-28.0
1,0,1,0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,2,15795.0,53,1,-28.0
1,0,0,0,State servant,Higher education,Married,House / apartment,1,0,0,2,15795.0,60,14,-28.0
0,1,0,0,Commercial associate,Secondary / secondary special,Single / not married,With parents,0,0,0,1,15795.0,25,0,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,16380.0,66,0,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,16380.0,66,0,-28.0
1,0,1,0,Working,Higher education,Married,House / apartment,0,1,1,2,16380.0,27,1,-28.0
1,0,1,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,1,0,1,16380.0,50,10,-28.0
0,0,1,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,1,16380.0,34,5,-28.0
0,0,0,0,Working,Secondary / secondary special,Single / not married,With parents,0,0,0,1,16965.0,32,9,-28.0
1,0,1,0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2,16965.0,34,9,-28.0
0,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,17082.0,64,0,-28.0
0,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,17082.0,64,0,-28.0
1,1,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,1,2,17550.0,55,0,-28.0
0,1,1,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,2,17550.0,41,4,-28.0
0,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,17550.0,41,22,-28.0
1,0,1,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,17550.0,36,1,-28.0
1,1,1,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,17550.0,40,2,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,1,17550.0,62,0,-28.0
1,0,1,1,Commercial associate,Higher education,Married,House / apartment,0,0,0,3,17550.0,27,2,-28.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,17550.0,46,15,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,17550.0,63,0,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,17550.0,63,0,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,17550.0,63,0,-28.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,17550.0,40,1,-28.0
1,0,1,1,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,0,0,2,17550.0,45,25,-28.0
1,0,1,0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,17550.0,54,13,-28.0
1,1,0,1,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2,17550.0,41,3,-28.0
1,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,17550.0,54,19,-28.0
1,0,0,0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,17550.0,50,4,-28.0
0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,17550.0,39,14,-28.0
0,0,0,0,Working,Lower secondary,Civil marriage,House / apartment,0,1,0,2,17550.0,27,9,-28.0
0,0,0,1,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3,17550.0,27,7,-28.0
0,1,1,0,Working,Higher education,Married,House / apartment,1,1,0,2,17550.0,32,1,-28.0
1,1,1,1,Commercial associate,Higher education,Married,House / apartment,0,0,0,3,17550.0,42,7,-28.0
1,0,0,1,Working,Higher education,Married,House / apartment,1,0,0,3,17550.0,28,4,-28.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,17550.0,58,0,-28.0
1,0,1,0,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,0,2,17550.0,56,14,-28.0
1,0,1,0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,17550.0,47,6,-28.0
1,1,1,1,Commercial associate,Higher education,Married,House / apartment,0,0,0,3,17550.0,30,6,-28.0
1,0,1,0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2,18720.0,49,27,-28.0
1,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,18720.0,42,8,-28.0
1,1,0,0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,18720.0,39,3,-28.0
0,1,1,0,Commercial associate,Higher education,Married,House / apartment,0,1,0,2,18720.0,52,6,-28.0
1,0,1,0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,2,20475.0,32,13,-28.0
0,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,20475.0,37,8,-28.0
0,1,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2,20475.0,48,1,-28.0
1,0,1,2,State servant,Higher education,Married,House / apartment,0,0,0,4,20475.0,39,14,-28.0
1,0,1,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,3,20475.0,42,6,-28.0
